user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size
335,2,8027,4013.5,15,2017-11-06,2019-07-24,339,0.0032,23,Female,Student,No Income,1
336,2,477,238.5,2,2018-04-03,2018-06-22,736,0.025,25,Male,Self Employeed,More than 50000,2
337,4,699,174.75,4,2018-04-10,2019-11-29,211,0.006688963210702341,29,Female,Employee,25001 to 50000,4
338,1,1153,1153.0,5,2019-08-16,2019-08-16,316,1.0,27,Male,Self Employeed,25001 to 50000,6
340,1,486,486.0,1,2018-07-16,2018-07-16,712,1.0,21,Male,Student,No Income,2
344,1,778,778.0,2,2018-08-22,2018-08-22,675,1.0,28,Male,Employee,25001 to 50000,5
345,2,519,259.5,2,2018-06-28,2019-10-25,246,0.004132231404958678,26,Male,Employee,10001 to 25000,2
347,2,2273,1136.5,8,2018-07-17,2020-05-04,54,0.0030441400304414,26,Male,Employee,More than 50000,4
349,1,139,139.0,1,2019-09-25,2019-09-25,276,1.0,20,Male,Student,No Income,2
350,2,4495,2247.5,5,2018-03-02,2020-02-26,122,0.0027548209366391185,29,Male,Employee,25001 to 50000,4
352,3,45417,15139.0,164,2017-12-06,2018-10-31,605,0.00911854103343465,25,Male,Self Employeed,More than 50000,2
353,1,579,579.0,2,2019-09-10,2019-09-10,291,1.0,29,Female,Employee,25001 to 50000,4
355,1,213,213.0,1,2018-02-01,2018-02-01,877,1.0,25,Male,Self Employeed,10001 to 25000,3
356,1,287,287.0,1,2019-09-05,2019-09-05,296,1.0,21,Male,Student,No Income,2
357,1,199,199.0,1,2018-08-03,2018-08-03,694,1.0,24,Male,Student,No Income,2
358,2,100634,50317.0,78,2019-03-15,2019-05-24,400,0.02857142857142857,26,Female,Self Employeed,10001 to 25000,5
359,3,880,293.3333333333333,3,2019-02-14,2020-06-12,15,0.006198347107438017,32,Male,Employee,25001 to 50000,3
360,1,83,83.0,1,2019-11-29,2019-11-29,211,1.0,29,Male,Self Employeed,More than 50000,6
361,3,1115,371.6666666666667,8,2019-01-11,2019-01-22,522,0.2727272727272727,21,Male,Student,No Income,5
362,1,194,194.0,1,2019-06-17,2019-06-17,376,1.0,24,Female,Self Employeed,25001 to 50000,3
363,2,1241,620.5,11,2018-10-29,2019-11-14,226,0.005249343832020997,26,Male,Self Employeed,More than 50000,2
365,1,171,171.0,1,2018-10-11,2018-10-11,625,1.0,29,Male,Employee,25001 to 50000,3
366,2,1754,877.0,9,2018-03-08,2018-10-03,633,0.009569377990430622,22,Male,Student,No Income,3
367,1,7824,7824.0,90,2019-08-28,2019-08-28,304,1.0,24,Male,Student,No Income,2
368,1,56370,56370.0,1333,2017-12-15,2017-12-15,925,1.0,27,Male,Employee,25001 to 50000,2
370,2,254,127.0,2,2020-03-23,2020-05-26,32,0.03125,30,Male,Employee,More than 50000,6
372,2,667,333.5,2,2018-05-07,2019-02-15,498,0.007042253521126761,28,Male,Employee,25001 to 50000,3
373,2,41773,20886.5,36,2018-11-05,2019-01-22,522,0.02564102564102564,23,Female,Student,No Income,2
374,2,8171,4085.5,13,2019-01-18,2019-08-06,326,0.01,30,Male,Self Employeed,More than 50000,1
376,1,1343,1343.0,4,2018-05-17,2018-05-17,772,1.0,26,Female,Employee,Below Rs.10000,6
377,3,6681,2227.0,6,2017-12-28,2020-03-09,110,0.003740648379052369,25,Male,Self Employeed,More than 50000,3
378,2,103672,51836.0,208,2019-01-22,2019-09-12,289,0.008583690987124463,31,Male,Employee,Below Rs.10000,1
380,2,792,396.0,3,2018-01-17,2019-10-28,243,0.0030816640986132513,22,Male,Student,Below Rs.10000,4
381,1,292,292.0,1,2018-04-23,2018-04-23,796,1.0,27,Female,Employee,More than 50000,2
382,1,3269,3269.0,12,2017-10-19,2017-10-19,982,1.0,22,Male,Student,No Income,3
383,4,6434,1608.5,7,2017-12-14,2019-10-09,262,0.006024096385542169,24,Female,Student,No Income,3
384,2,861,430.5,2,2018-01-22,2020-02-10,138,0.0026702269692923898,23,Female,Student,No Income,2
385,3,54069,18023.0,31,2018-01-15,2019-11-22,218,0.004437869822485207,23,Female,Student,No Income,4
387,2,246,123.0,2,2018-09-14,2018-12-05,570,0.024390243902439025,23,Male,Student,Below Rs.10000,2
390,2,23949,11974.5,19,2018-05-31,2018-06-08,750,0.25,24,Female,Student,Below Rs.10000,3
391,3,9500,3166.6666666666665,9,2018-05-15,2018-10-18,618,0.019230769230769232,22,Male,Student,Below Rs.10000,3
394,1,514,514.0,1,2018-04-05,2018-04-05,814,1.0,27,Female,Employee,More than 50000,2
395,1,208,208.0,1,2018-04-26,2018-04-26,793,1.0,22,Male,Student,No Income,3
396,2,435,217.5,2,2019-07-03,2020-05-04,54,0.006535947712418301,24,Female,Student,No Income,3
397,3,3018,1006.0,3,2017-12-08,2020-05-22,36,0.0033482142857142855,23,Female,Student,No Income,2
398,1,56,56.0,1,2020-02-21,2020-02-21,127,1.0,23,Female,Student,No Income,4
399,4,7209,1802.25,27,2018-06-14,2020-03-11,108,0.006289308176100629,22,Female,Student,No Income,5
401,1,2065,2065.0,2,2017-12-01,2017-12-01,939,1.0,23,Male,Student,No Income,5
402,3,269,89.66666666666667,3,2019-01-24,2019-09-11,290,0.013043478260869565,21,Male,Student,No Income,4
403,2,218,109.0,2,2017-11-23,2018-05-25,764,0.01092896174863388,23,Female,Self Employeed,10001 to 25000,5
404,1,46,46.0,1,2019-03-22,2019-03-22,463,1.0,24,Female,Student,No Income,6
405,1,9750,9750.0,9,2019-05-22,2019-05-22,402,1.0,28,Female,Employee,25001 to 50000,2
406,2,21264,10632.0,27,2017-11-20,2020-03-09,110,0.002380952380952381,23,Female,Student,No Income,3
409,1,97,97.0,1,2019-08-04,2019-08-04,328,1.0,24,Male,Student,No Income,3
410,4,2662,665.5,36,2018-01-11,2019-07-15,348,0.007272727272727273,22,Male,Student,No Income,4
411,2,970334,485167.0,779,2018-01-30,2020-02-21,127,0.0026595744680851063,22,Female,Student,No Income,4
412,1,194,194.0,1,2018-05-10,2018-05-10,779,1.0,23,Male,Student,No Income,4
413,1,111,111.0,1,2019-09-27,2019-09-27,274,1.0,21,Male,Student,Below Rs.10000,3
415,1,491,491.0,1,2018-02-05,2018-02-05,873,1.0,22,Female,Student,No Income,5
416,1,190,190.0,1,2018-02-22,2018-02-22,856,1.0,22,Male,Student,No Income,3
417,1,144,144.0,1,2019-03-07,2019-03-07,478,1.0,23,Female,Employee,10001 to 25000,3
419,1,116,116.0,2,2020-06-19,2020-06-19,8,1.0,22,Female,Employee,10001 to 25000,5
420,3,1689,563.0,3,2018-01-31,2020-06-16,11,0.0034602076124567475,22,Male,Student,No Income,4
421,1,296,296.0,1,2019-04-05,2019-04-05,449,1.0,25,Male,Employee,More than 50000,4
422,1,213,213.0,1,2018-06-06,2018-06-06,752,1.0,22,Female,Student,10001 to 25000,5
423,3,10083,3361.0,30,2018-02-05,2019-11-18,222,0.004608294930875576,22,Female,Student,No Income,2
424,3,343,114.33333333333333,3,2017-11-29,2020-03-20,99,0.0035629453681710215,25,Male,Student,10001 to 25000,3
426,2,4273,2136.5,20,2019-05-22,2019-06-25,368,0.058823529411764705,32,Female,House wife,No Income,5
427,1,204,204.0,1,2018-09-28,2018-09-28,638,1.0,23,Female,Student,No Income,3
428,1,7213,7213.0,6,2018-11-16,2018-11-16,589,1.0,23,Female,Student,No Income,4
429,1,49486,49486.0,47,2019-10-15,2019-10-15,256,1.0,30,Male,Self Employeed,More than 50000,4
430,1,167,167.0,1,2019-07-17,2019-07-17,346,1.0,23,Male,Student,No Income,3
431,2,1514,757.0,2,2018-02-12,2018-02-23,855,0.18181818181818182,23,Male,Student,No Income,4
432,2,319,159.5,3,2018-03-22,2018-04-30,789,0.05128205128205128,22,Female,Student,No Income,5
433,1,83,83.0,1,2018-08-02,2018-08-02,695,1.0,22,Male,Student,No Income,5
434,3,14528,4842.666666666667,21,2017-10-30,2019-03-13,472,0.006012024048096192,27,Female,Self Employeed,10001 to 25000,2
435,2,3046,1523.0,8,2019-01-30,2019-05-17,407,0.018691588785046728,24,Female,Student,No Income,3
436,1,2032,2032.0,7,2017-11-22,2017-11-22,948,1.0,23,Male,Student,No Income,2
438,1,83,83.0,1,2018-09-26,2018-09-26,640,1.0,22,Female,Student,10001 to 25000,5
439,1,26894,26894.0,30,2020-04-22,2020-04-22,66,1.0,23,Female,Student,No Income,5
440,2,8398,4199.0,4,2018-01-19,2019-09-23,278,0.0032679738562091504,23,Female,Student,No Income,2
441,1,46,46.0,1,2019-07-08,2019-07-08,355,1.0,24,Male,Student,No Income,3
442,2,4958,2479.0,25,2020-01-02,2020-05-11,47,0.015384615384615385,25,Male,Student,No Income,2
443,1,315,315.0,1,2018-12-17,2018-12-17,558,1.0,22,Male,Student,No Income,3
444,1,51,51.0,1,2019-09-04,2019-09-04,297,1.0,28,Female,Student,No Income,2
446,5,7505,1501.0,21,2019-01-03,2020-04-20,68,0.010570824524312896,24,Female,Student,No Income,3
447,3,78654,26218.0,180,2018-07-17,2020-06-22,5,0.00424929178470255,31,Male,Employee,More than 50000,5
448,3,36218,12072.666666666666,55,2018-08-06,2020-01-23,156,0.005607476635514018,25,Male,Student,No Income,4
449,1,297551,297551.0,210,2018-05-17,2018-05-17,772,1.0,23,Male,Student,No Income,5
450,4,120978,30244.5,108,2018-06-25,2019-09-12,289,0.009009009009009009,22,Male,Student,No Income,3
452,1,120,120.0,1,2020-01-31,2020-01-31,148,1.0,23,Male,Student,No Income,4
453,2,250,125.0,2,2018-12-04,2019-01-03,541,0.06666666666666667,23,Female,Student,No Income,2
454,1,486,486.0,1,2018-11-30,2018-11-30,575,1.0,25,Male,Student,No Income,6
455,3,3598,1199.3333333333333,22,2018-01-29,2019-10-07,264,0.00487012987012987,24,Male,Employee,10001 to 25000,4
456,1,1764,1764.0,7,2018-04-16,2018-04-16,803,1.0,23,Female,Student,No Income,4
457,2,268,134.0,2,2019-07-16,2020-03-24,95,0.007936507936507936,23,Female,Student,No Income,4
458,4,5913,1478.25,16,2019-02-13,2020-03-18,101,0.010025062656641603,24,Female,Employee,More than 50000,4
460,1,2097,2097.0,2,2018-12-06,2018-12-06,569,1.0,24,Female,Student,10001 to 25000,3
461,1,167,167.0,1,2018-02-23,2018-02-23,855,1.0,25,Female,Student,No Income,3
462,2,176,88.0,2,2019-02-19,2019-11-29,211,0.007067137809187279,23,Male,Student,No Income,2
463,3,23778,7926.0,18,2018-01-11,2018-12-20,555,0.008746355685131196,26,Male,Student,No Income,4
464,2,4968,2484.0,60,2018-04-13,2019-06-03,390,0.004807692307692308,24,Female,Student,25001 to 50000,3
465,1,18648,18648.0,54,2019-05-10,2019-05-10,414,1.0,26,Male,Student,No Income,4
466,1,199,199.0,1,2018-04-12,2018-04-12,807,1.0,21,Male,Student,No Income,4
467,2,40476,20238.0,45,2018-01-17,2020-02-19,129,0.002621231979030144,22,Female,Student,No Income,3
468,2,2490,1245.0,17,2017-12-01,2020-03-26,93,0.002364066193853428,24,Male,Student,No Income,5
469,2,9435,4717.5,12,2019-10-15,2019-12-11,199,0.03508771929824561,24,Male,Student,10001 to 25000,4
470,3,3111,1037.0,13,2017-11-09,2018-03-28,822,0.02158273381294964,23,Female,Student,No Income,3
472,1,69,69.0,1,2018-07-20,2018-07-20,708,1.0,22,Male,Student,No Income,3
473,1,5222,5222.0,2,2017-12-05,2017-12-05,935,1.0,23,Male,Student,No Income,3
474,2,1148,574.0,4,2018-08-20,2020-03-20,99,0.0034602076124567475,24,Female,Student,No Income,4
476,1,125,125.0,1,2018-07-16,2018-07-16,712,1.0,25,Male,Student,No Income,1
477,2,5963,2981.5,9,2019-01-07,2019-09-10,291,0.008130081300813009,25,Male,Student,No Income,5
478,1,134,134.0,1,2018-10-16,2018-10-16,620,1.0,28,Male,Self Employeed,10001 to 25000,2
479,4,9041,2260.25,62,2018-02-01,2019-05-02,422,0.008791208791208791,27,Female,Employee,25001 to 50000,5
481,2,13098,6549.0,174,2018-11-30,2019-04-17,437,0.014492753623188406,22,Male,Student,No Income,2
482,2,10023,5011.5,4,2019-01-11,2019-06-20,373,0.0125,24,Female,Student,No Income,3
483,1,5912,5912.0,13,2018-06-25,2018-06-25,733,1.0,23,Male,Student,No Income,1
484,1,7722,7722.0,29,2018-04-04,2018-04-04,815,1.0,25,Male,Student,No Income,1
485,1,6889,6889.0,19,2019-09-20,2019-09-20,281,1.0,23,Female,Student,No Income,5
486,2,301,150.5,2,2018-04-12,2019-08-02,330,0.0041928721174004195,23,Female,Student,No Income,5
487,3,7102,2367.3333333333335,14,2017-10-17,2020-05-28,30,0.0031446540880503146,26,Male,Employee,25001 to 50000,5
489,3,131963,43987.666666666664,106,2017-11-15,2020-01-22,157,0.0037593984962406013,24,Female,Student,10001 to 25000,3
491,1,111,111.0,1,2019-07-18,2019-07-18,345,1.0,22,Female,Employee,10001 to 25000,3
492,1,486,486.0,2,2019-07-11,2019-07-11,352,1.0,24,Female,Student,No Income,3
493,4,2787,696.75,10,2017-12-07,2019-03-04,481,0.008849557522123894,26,Male,Employee,25001 to 50000,2
495,2,130000,65000.0,121,2018-03-28,2019-02-19,494,0.006097560975609756,26,Male,Employee,More than 50000,2
496,1,190,190.0,1,2019-12-04,2019-12-04,206,1.0,25,Male,Student,No Income,1
497,1,93,93.0,1,2019-06-05,2019-06-05,388,1.0,25,Male,Employee,Below Rs.10000,2
498,1,16282,16282.0,27,2019-04-26,2019-04-26,428,1.0,18,Male,Student,No Income,5
500,2,227,113.5,2,2018-07-27,2020-05-18,40,0.0030257186081694403,25,Male,Student,No Income,1
501,2,3630,1815.0,2,2018-02-22,2020-04-06,82,0.002583979328165375,25,Male,Student,Below Rs.10000,2
502,3,19768,6589.333333333333,9,2020-04-15,2020-06-05,22,0.058823529411764705,23,Female,Student,No Income,5
503,3,5510,1836.6666666666667,25,2017-11-15,2019-11-06,234,0.004160887656033287,23,Male,Employee,10001 to 25000,2
504,3,19139,6379.666666666667,22,2017-10-13,2019-12-13,197,0.0037926675094816687,25,Female,Employee,25001 to 50000,4
506,1,157,157.0,1,2018-07-09,2018-07-09,719,1.0,24,Male,Self Employeed,More than 50000,2
507,1,833,833.0,3,2017-10-06,2017-10-06,995,1.0,32,Female,Employee,25001 to 50000,5
508,3,12833,4277.666666666667,34,2018-11-09,2020-05-28,30,0.00530035335689046,25,Male,Employee,25001 to 50000,3
509,1,1296,1296.0,13,2018-09-19,2018-09-19,647,1.0,27,Female,Self Employeed,More than 50000,5
510,4,14042,3510.5,123,2018-06-20,2019-02-20,493,0.0163265306122449,26,Male,Self Employeed,25001 to 50000,3
513,1,6833,6833.0,19,2018-06-11,2018-06-11,747,1.0,24,Male,Self Employeed,More than 50000,6
514,1,93,93.0,1,2019-06-24,2019-06-24,369,1.0,27,Female,Self Employeed,25001 to 50000,3
515,1,903,903.0,2,2019-11-18,2019-11-18,222,1.0,23,Male,Student,No Income,3
516,3,2523,841.0,5,2017-10-09,2019-08-09,323,0.004484304932735426,25,Male,Student,No Income,4
517,1,60583,60583.0,370,2019-04-10,2019-04-10,444,1.0,23,Male,Student,No Income,3
518,1,162,162.0,1,2019-11-05,2019-11-05,235,1.0,23,Female,Student,No Income,4
519,1,407,407.0,1,2020-02-21,2020-02-21,127,1.0,28,Male,Employee,More than 50000,3
520,5,20199,4039.8,130,2018-03-09,2019-05-24,400,0.011337868480725623,32,Female,Employee,More than 50000,1
521,2,5162,2581.0,9,2018-03-05,2019-01-28,516,0.0060790273556231,23,Male,Student,No Income,2
522,2,3736,1868.0,13,2020-03-16,2020-06-15,12,0.02197802197802198,19,Male,Student,No Income,2
523,1,523,523.0,1,2019-09-06,2019-09-06,295,1.0,19,Female,Student,No Income,4
524,3,445,148.33333333333334,3,2018-02-08,2018-06-01,757,0.02654867256637168,27,Female,Employee,25001 to 50000,2
525,1,65,65.0,1,2020-01-29,2020-01-29,150,1.0,25,Male,Self Employeed,25001 to 50000,3
526,3,3435,1145.0,11,2018-11-09,2020-05-12,46,0.005454545454545455,33,Male,Employee,More than 50000,5
527,4,7144,1786.0,45,2018-11-02,2020-04-15,73,0.007547169811320755,26,Female,Employee,More than 50000,3
528,3,2894,964.6666666666666,4,2018-06-11,2020-06-02,25,0.004155124653739612,22,Female,Student,Below Rs.10000,4
529,2,115639,57819.5,87,2018-01-18,2018-07-19,709,0.01098901098901099,23,Male,Student,No Income,3
532,2,7333,3666.5,9,2018-08-13,2019-01-23,521,0.012269938650306749,30,Female,House wife,No Income,5
533,3,6209,2069.6666666666665,43,2018-07-30,2019-09-05,296,0.007462686567164179,24,Male,Student,No Income,3
534,2,1278,639.0,2,2017-11-17,2020-03-06,113,0.002380952380952381,25,Male,Employee,10001 to 25000,3
536,1,7079,7079.0,5,2018-01-25,2018-01-25,884,1.0,24,Female,Student,No Income,4
537,1,1125,1125.0,1,2020-04-02,2020-04-02,86,1.0,32,Male,Employee,10001 to 25000,4
538,2,2889,1444.5,14,2019-05-23,2020-01-11,168,0.008583690987124463,22,Male,Student,No Income,4
539,3,3653,1217.6666666666667,7,2018-11-22,2019-10-14,257,0.009202453987730062,23,Male,Student,More than 50000,3
540,1,7356,7356.0,110,2018-04-05,2018-04-05,814,1.0,23,Female,Student,No Income,4
541,2,935,467.5,6,2018-11-29,2019-08-20,312,0.007575757575757576,20,Male,Student,No Income,2
544,1,13468,13468.0,12,2019-10-07,2019-10-07,264,1.0,23,Female,Student,No Income,4
545,2,21731,10865.5,14,2017-11-29,2017-11-29,941,2.0,25,Male,Employee,25001 to 50000,3
548,2,14616,7308.0,83,2017-11-28,2018-11-05,600,0.005847953216374269,20,Female,Student,No Income,2
549,1,10000,10000.0,17,2020-04-28,2020-04-28,60,1.0,21,Male,Student,No Income,2
550,3,1171,390.3333333333333,5,2018-08-21,2019-11-12,228,0.006696428571428571,26,Male,Employee,More than 50000,3
551,1,15486,15486.0,14,2017-11-02,2017-11-02,968,1.0,25,Male,Employee,10001 to 25000,4
552,2,807532,403766.0,401,2018-02-01,2018-03-09,841,0.05555555555555555,26,Male,Employee,25001 to 50000,3
553,1,111,111.0,1,2018-05-18,2018-05-18,771,1.0,26,Female,Employee,25001 to 50000,3
554,3,10079,3359.6666666666665,43,2018-02-19,2018-08-20,677,0.016483516483516484,27,Male,Employee,More than 50000,4
555,1,88,88.0,1,2019-02-12,2019-02-12,501,1.0,27,Female,Student,No Income,5
556,1,1278,1278.0,1,2018-05-28,2018-05-28,761,1.0,24,Female,Student,No Income,5
557,1,537,537.0,1,2019-05-07,2019-05-07,417,1.0,25,Male,Self Employeed,More than 50000,2
560,3,4301,1433.6666666666667,31,2018-09-28,2019-06-07,386,0.011904761904761904,26,Female,Student,Below Rs.10000,3
562,2,357,178.5,2,2018-02-12,2019-03-20,465,0.004987531172069825,25,Female,Student,No Income,3
563,4,6759,1689.75,7,2018-01-23,2020-05-21,37,0.004711425206124852,24,Male,Employee,Below Rs.10000,2
565,1,97,97.0,1,2020-01-07,2020-01-07,172,1.0,22,Male,Student,No Income,2
566,1,1167,1167.0,5,2018-08-07,2018-08-07,690,1.0,26,Male,Self Employeed,More than 50000,3
567,1,250,250.0,1,2018-06-06,2018-06-06,752,1.0,26,Male,Employee,Below Rs.10000,1
568,3,3292,1097.3333333333333,10,2019-05-06,2020-06-02,25,0.007633587786259542,25,Female,Self Employeed,25001 to 50000,3
569,2,1467,733.5,11,2017-11-20,2018-01-26,883,0.029850746268656716,29,Female,Employee,More than 50000,3
570,1,815,815.0,1,2018-11-02,2018-11-02,603,1.0,23,Male,Student,Below Rs.10000,3
571,1,3065,3065.0,1,2019-04-04,2019-04-04,450,1.0,22,Female,Employee,25001 to 50000,4
572,3,3977,1325.6666666666667,9,2017-10-13,2020-03-24,95,0.0033594624860022394,22,Male,Student,No Income,2
573,1,296,296.0,1,2019-04-11,2019-04-11,443,1.0,32,Female,House wife,No Income,5
574,1,6481,6481.0,7,2019-10-15,2019-10-15,256,1.0,28,Male,Employee,More than 50000,1
575,1,144,144.0,1,2019-09-27,2019-09-27,274,1.0,22,Male,Student,No Income,2
576,2,10722,5361.0,17,2019-01-16,2020-01-31,148,0.005263157894736842,25,Male,Employee,10001 to 25000,2
577,2,111,55.5,2,2019-03-22,2019-12-18,192,0.007380073800738007,26,Female,Employee,25001 to 50000,2
580,1,97,97.0,1,2019-07-25,2019-07-25,338,1.0,24,Male,Employee,25001 to 50000,2
581,2,347,173.5,3,2018-01-05,2018-05-16,773,0.015267175572519083,31,Female,Employee,More than 50000,5
582,2,14172,7086.0,21,2019-10-28,2020-05-18,40,0.009852216748768473,26,Male,Employee,25001 to 50000,2
583,1,17394,17394.0,200,2020-01-29,2020-01-29,150,1.0,24,Female,Self Employeed,More than 50000,2
585,2,10583,5291.5,58,2019-01-15,2019-11-14,226,0.006600660066006601,19,Male,Student,No Income,6
586,3,40204,13401.333333333334,63,2018-05-04,2020-01-16,163,0.00482315112540193,25,Male,Employee,More than 50000,6
589,3,653,217.66666666666666,3,2017-11-27,2018-11-06,599,0.00872093023255814,23,Male,Student,No Income,2
590,3,2657,885.6666666666666,4,2018-11-28,2020-06-09,18,0.005366726296958855,24,Male,Student,No Income,5
591,1,12583,12583.0,84,2019-06-18,2019-06-18,375,1.0,22,Female,Employee,25001 to 50000,4
593,2,268,134.0,2,2018-04-03,2018-07-23,705,0.018018018018018018,25,Female,Student,No Income,3
594,1,407,407.0,1,2018-04-12,2018-04-12,807,1.0,20,Male,Student,No Income,2
595,1,2120,2120.0,2,2019-07-08,2019-07-08,355,1.0,29,Male,Employee,25001 to 50000,4
596,3,3412,1137.3333333333333,15,2018-02-15,2019-10-07,264,0.005008347245409015,23,Female,Student,No Income,1
597,2,22805,11402.5,105,2018-12-17,2020-05-07,51,0.0039447731755424065,25,Male,Self Employeed,More than 50000,2
598,1,3778,3778.0,12,2018-05-11,2018-05-11,778,1.0,29,Female,Employee,25001 to 50000,4
599,1,509,509.0,1,2020-02-13,2020-02-13,135,1.0,27,Male,Self Employeed,25001 to 50000,6
600,2,1320,660.0,3,2018-05-14,2019-04-18,436,0.0058997050147492625,25,Male,Self Employeed,10001 to 25000,3
601,2,9796,4898.0,11,2017-11-29,2020-03-30,89,0.002347417840375587,21,Male,Student,No Income,2
602,3,77759,25919.666666666668,143,2018-05-11,2020-04-06,82,0.004310344827586207,23,Male,Student,No Income,3
603,1,338,338.0,1,2019-04-08,2019-04-08,446,1.0,24,Female,Employee,10001 to 25000,4
604,1,3843,3843.0,33,2019-10-09,2019-10-09,262,1.0,32,Male,Self Employeed,10001 to 25000,3
605,3,6333,2111.0,24,2017-11-22,2020-05-11,47,0.003329633740288568,28,Male,Employee,25001 to 50000,5
608,1,815,815.0,1,2018-05-15,2018-05-15,774,1.0,27,Female,Self Employeed,25001 to 50000,3
609,1,23856,23856.0,469,2019-07-09,2019-07-09,354,1.0,21,Female,Student,No Income,1
610,4,121950,30487.5,1097,2017-11-20,2020-01-15,164,0.005089058524173028,23,Female,Student,No Income,2
611,1,542,542.0,2,2018-02-06,2018-02-06,872,1.0,26,Male,Employee,10001 to 25000,4
612,1,46,46.0,1,2018-03-02,2018-03-02,848,1.0,32,Male,Employee,More than 50000,5
613,1,6389,6389.0,5,2018-06-13,2018-06-13,745,1.0,25,Female,Student,No Income,2
614,1,310,310.0,1,2018-03-02,2018-03-02,848,1.0,28,Male,Self Employeed,10001 to 25000,2
